Query,Reciprocal_Rank,Recall@1,Recall@5,Recall@10,Recall@20
A guy is chopping a wooden stump while another guy looks on.,0.0666666666666666,0,0,0,1
A guy is connected to a jump instructor as they step out of a plane and freefall.,0.0714285714285714,0,0,0,1
A guy is connected to a rope and slowly climbing down rocks.,0.5,0,1,1,1
A guy is cutting a fence and the girl is trying some rope on the fence.,0.0,0,0,0,0
A guy is dancing and stomping around outside on concert.,0.5,0,1,1,1
A guy is dealing a card game and is taking the money from the other people.,0.0625,0,0,0,1
A guy is demonstrating about how to using the printer to colour print by looking at instruction,0.1666666666666666,0,0,1,1
A guy is demonstrating how to fix bicycles in a room.,0.25,0,1,1,1
A guy is demonstrating the proper way to make a balloon object.,0.1666666666666666,0,0,1,1
A guy is doing a product evaluation on a small handheld flashlight.,0.3333333333333333,0,1,1,1
A guy is exercising his arms and speaking into a camera.,0.0,0,0,0,0
A guy is flipping an egg in a pan over the stove.,0.0208333333333333,0,0,0,0
A guy is fondling with something that cannot be seen on film.,0.0,0,0,0,0
A guy is giving a tutorial and is holding up a wooden board.,0.25,0,1,1,1
A guy is hitting a punching bag with his legs and hands at the gym.,1.0,1,1,1,1
"A guy is holding a kid eating an ice cream cone, then wipes his mouth.",0.2,0,1,1,1
A guy is holding a lit torch and drinks something and sprays it on the fire to make it flare up.,1.0,1,1,1,1
A guy is holding on to a bar while water skiing.,0.1666666666666666,0,0,1,1
A guy is holding their hand on a table as a person on it with a marker.,0.0434782608695652,0,0,0,0
A guy is ice skating with a hockey stick and throw ice on the camera with his skates and then a replay starts.,0.04,0,0,0,0
A guy is in a garage and he assembling something out of wood.,0.1,0,0,1,1
A guy is in a gym doing dead lifts while wearing all red.,0.0769230769230769,0,0,0,1
A guy is in a gym lifting some weights off the ground and over his head.,0.0588235294117647,0,0,0,1
A guy is in the ocean snorkeling and trying to grab the fish that swim around him.,0.0555555555555555,0,0,0,1
A guy is in the water taking a video and then another guy is out in the ocean preparing to surf.,0.1,0,0,1,1
A guy is kicking his foot up and jumping in a garage.,0.1666666666666666,0,0,1,1
A guy is kneeing down and lady laying on the floor are play a trick of sit up,0.5,0,1,1,1
A guy is kneeling on the ground arranging different stone edges.,1.0,1,1,1,1
A guy is laying on a kid's bench doing situps.,1.0,1,1,1,1
A guy is lifting a weight bar with no weights and then another guy comes over to weights and picks them up.,0.1666666666666666,0,0,1,1
A guy is listening to music in a studio while another guys smiles and waves and then the first guy is playing the piano.,0.5,0,1,1,1
A guy is looking at a critter that is attached to his front side.,0.0,0,0,0,0
A guy is moving back and forth while spray painting an object on a table.,0.125,0,0,1,1
A guy is navigating through a cave while filming himself.,0.25,0,1,1,1
A guy is on a river shore attempting to skip a rock.,0.037037037037037,0,0,0,0
A guy is on skis and he is skiing down a snowy slope,0.0,0,0,0,0
A guy is on stage and dances to a pop song a hip hop dance.,0.25,0,1,1,1
A guy is on top of an elephant riding on a road toward a village.,0.25,0,1,1,1
A guy is outside on a chalky pavement on skates.,0.0666666666666666,0,0,0,1
A guy is outside trying to hoverboard and falls so a baby laughs.,0.0476190476190476,0,0,0,0
A guy is painting a picture and explaining how to paint a certain part.,0.1,0,0,1,1
A guy is pinching his cheeks and pulling them back and forth.,1.0,1,1,1,1
A guy is playing a guitar to music but you can't see his face.,0.0232558139534883,0,0,0,0
A guy is playing a small game of basketball by repeatedly throwing the ball.,0.0416666666666666,0,0,0,0
A guy is playing a stringed instrument with his fingers.,0.0526315789473684,0,0,0,1
A guy is playing an acoustic guitar in a parking lot and then smashes the guitar.,1.0,1,1,1,1
A guy is playing an electric guitar while head banging.,0.0434782608695652,0,0,0,0
A guy is playing the acordion and makes adjustments accordingly.,0.0,0,0,0,0
A guy is playing the guitar by singing a song and dancing,0.0476190476190476,0,0,0,0
A guy is pouring a hot liquid from a pot over a cheese cloth.,0.3333333333333333,0,1,1,1
A guy is practicing fencing in a straight line in a gym.,0.125,0,0,1,1
A guy is practicing jumping over a pole with a lot of other people in the large room.,0.1428571428571428,0,0,1,1
A guy is practising batting balls in a building with others.,0.125,0,0,1,1
A guy is putting a coin across the green while someone explains what he is doing.,0.0169491525423728,0,0,0,0
A guy is recording another guy about to eat a slice of watermelon.,1.0,1,1,1,1
A guy is recording himself playing drums on a keyboard to a song.,1.0,1,1,1,1
A guy is repairing a broken chain on his bike.,0.0303030303030303,0,0,0,0
A guy is riding a snow racer sled in the snow.,0.0144927536231884,0,0,0,0
A guy is roasting some coffee beans inside of a cast iron skillet,0.0178571428571428,0,0,0,0
A guy is rock climbing while trying to cross a waterfall.,0.2,0,1,1,1
A guy is running a rag through a hand-washing device.,0.5,0,1,1,1
A guy is running down the track and jumping hurdles as he goes.,0.1666666666666666,0,0,1,1
A guy is running in slow motion and is about to jump over a pole.,0.0169491525423728,0,0,0,0
A guy is seated in front of his camera doing a heavy metal head bang.,0.0666666666666666,0,0,0,1
A guy is seen crashing their mountain bike in slow motion onto the grass.,0.1111111111111111,0,0,1,1
"A guy is seen to be trying to balance on a ball, then he picks up the ball.",0.0,0,0,0,0
A guy is shirtless and outside chopping wood with an ax.,1.0,1,1,1,1
A guy is showing how to adjust the nose pads on a pair of glasses.,0.3333333333333333,0,1,1,1
A guy is shown in a college class and he is sleeping in class.,1.0,1,1,1,1
A guy is sitting and holding two drum sticks as he jams at the air drums.,0.0434782608695652,0,0,0,0
A guy is sitting down playing a guitar and discussing the notes being played.,0.25,0,1,1,1
A guy is sitting down playing a slow song on a guitar type instrument.,0.0555555555555555,0,0,0,1
A guy is sitting down while another guy is tattooing his arm.,0.2,0,1,1,1
A guy is sitting in a vehicle and begins licking his donut.,1.0,1,1,1,1
A guy is sitting in front of a computer when a guy comes up behind him and hits him in the head with a glove and laughs.,1.0,1,1,1,1
A guy is sitting on a bucket outside and sifting through something in a bowl.,0.3333333333333333,0,1,1,1
A guy is sitting on a couch smoking out of a pipe while showing off a different pipe.,1.0,1,1,1,1
A guy is sitting on an alligators back in the sand.,0.125,0,0,1,1
A guy is smoking from a basket pipe and he takes a hit from the pipe.,0.0454545454545454,0,0,0,0
A guy is smoking from a hookah and a girl is watching him.,0.1428571428571428,0,0,1,1
A guy is spinning two rope in balloon shaped in two hands and slowly ends up the task,0.0434782608695652,0,0,0,0
A guy is standing in a back yard and attempts to split wood but the ax top gets stuck in it.,0.1666666666666666,0,0,1,1
"A guy is standing in front of a microphone, then someone is playing an electric guitar, and then someone else is playing a guitar in front of someone else.",0.1111111111111111,0,0,1,1
A guy is standing up hitting himself with a wood board.,0.2,0,1,1,1
A guy is standing while diced some potatoes with a knife.,0.5,0,1,1,1
A guy is stomping on grapes in a plastic vat.,1.0,1,1,1,1
A guy is stroking the back of a chicken multiple times.,1.0,1,1,1,1
A guy is taking a guitar and throwing it against a wall.,1.0,1,1,1,1
A guy is taking batting practice and others are watching him.,0.3333333333333333,0,1,1,1
A guy is talking about his experience while riding a snow mobile and doing stunts.,1.0,1,1,1,1
A guy is talking as people are showing off an experiment.,0.0101010101010101,0,0,0,0
A guy is talking while another guy is on a court shooting baskets.,0.0116279069767441,0,0,0,0
A guy is teaching a kid some hockey moves on the ice.,0.5,0,1,1,1
A guy is throwing pitches to his friend for baseball practice.,0.0909090909090909,0,0,0,1
A guy is using his foot to stomp on something on the ground.,0.0135135135135135,0,0,0,0
A guy is watching a game of basketball and is cheering them on,0.0666666666666666,0,0,0,1
A guy is wave surfing at a concert as people are cheering him and the band on.,0.02,0,0,0,0
A guy is winning at an arcade game by throwing basketballs into the hoop.,0.3333333333333333,0,1,1,1
A guy is wrangling up a calf while he is in a rodeo by using rope and a horse.,1.0,1,1,1,1
A guy jumps off a diving board holding himself then another guy swims by under the water.,1.0,1,1,1,1
"A guy jumps off a diving board, does a pull-up trick on the diving board, and then talks about it.",0.0357142857142857,0,0,0,0
"A guy jumps over a bar. lands on a mat and gets up, then another guy jumps and knocks the bar down.",0.024390243902439,0,0,0,0
A guy laying on a bed gets up to shake a couple of morocco's.,0.125,0,0,1,1
A guy leans over as he holds a horse's foot up to clean its hoof and shoe.,0.1,0,0,1,1
A guy lifting a weights in the gym in front of a mirror,0.0294117647058823,0,0,0,0
A guy lifts the dumb bells in two hands and raises above his hands alternatively,0.03125,0,0,0,0
A guy loads his bow while a flute plays in the background.,0.25,0,1,1,1
A guy looks at the camera as another person sofetly slaps him on the face.,0.0140845070422535,0,0,0,0
A guy on a motorcycle is in the middle of a puddle and rides out of it.,1.0,1,1,1,1
A guy performs a dance routine in front a large crowd of people,0.0714285714285714,0,0,0,1
A guy picks up an archer arrow and then gets his bow and arrow ready.,0.1666666666666666,0,0,1,1
A guy pours coffee beans into a pan and then shakes it over a burner and roasts them.,0.0113636363636363,0,0,0,0
A guy puts a container of hot coffee beans in a strainer and stirs them around to cool them off.,0.0833333333333333,0,0,0,1
A guy replaces a bike's chain and puts the tire back on.,0.5,0,1,1,1
A guy rides his skateboard in a park and does two different flip kicks.,1.0,1,1,1,1
A guy rides his surf board and parachut high up into the air.,0.0909090909090909,0,0,0,1
